movie_name,movie_comment
法蘭西特派週報,"以三則小故事敘述了報社內及報導的奇聞軼事。
我認為只要是媒體人都應該要看這部電影，要寫出一篇好的報導，需要的並非什麼驚悚、譁眾取寵的標題而是趣味融合生動的文字、對於周遭細微的觀察以及願意深掘的好奇心，三篇故事其實都只是某種小趣事，是某些人們的人生片段，絕非是能上大頭條的新聞，但是卻能抓住觀影者的心，能讓觀眾打從心底的為這些特殊經歷會心一笑，能帶來正能量。

導演的「置中」強迫症在電影中展露無遺，每幀畫面都是桌布，皆是完全設計過的畫面，全全在導演的掌控當中，顏色時而黑白時而繽紛，色調相當柔和，由於使用置中手法因此畫面中的主體與非主體得以在鏡頭轉換之間快速切換，使視聽者迅速掌握畫面語言，畫面絕對是這部電影必關注的部分。

而導演一如往常集結眾星，我知道的熟面孔在三則故事分別都有出現，報社中也有，我就問瑟夏和提摩西到底是出演同部電影幾次了，連沒見面也能出演同部電影😂。

是說我以為這部電影的場次會很少，但令我意外的是居然是新片裡算很多的了，大家真的要把握機會啊啊啊啊！

P.S. 蕾雅真的好漂亮喔喔喔🥺"
法蘭西特派週報,法式古典嬉痞， 劇場式短篇， 片段式劇情風格的小品電影
ANNETTE：星夢戀歌,有著最通俗的故事卻是最華麗的製作和攝影奇觀！喜歡像悲慘世界這種音樂劇的人千萬別錯過，而且音樂好洗腦，念念不忘洗不掉！
ANNETTE：星夢戀歌,卡霍從來不令我失望，充滿驚喜，打破電影的想像，也喜歡SPARKS的音樂（雖然評價兩極，但我真的愛）和Adam Driver的瘋狂演出。我想不出還有誰能像他一樣，演出如此迷人惡劣，可悲又可憐的黑暗角色，一切的導向讓最後父女合唱的一曲心痛猶如刀割。
ANNETTE：星夢戀歌,不知道看什麼 被朋友找來看這部，還可以，覺得這種類型開始也很好看
ANNETTE：星夢戀歌,"首先劇中歌曲基本都是走小調路線，襯托著劇情的悲劇性。
電影中剪輯方式很有老派風格，淡出淡入的使用很讚，對於演員們的演技也很令人安心，歌曲相當入耳，瑪莉詠的高音超強，以綠色為基底去襯托出畫面中其他像是紅色、黃色或藍色的主體，又以其主體再度強調綠色貫穿了全劇，色澤拿捏得宜。
P.S. 還以為這部電影場次會安排不少，然而沒有，而且明明場次已經夠少了還能一人包場.........包場好開心~"
ANNETTE：星夢戀歌,半歌劇，半戲劇，半演唱的方式演出， 劇情有點詭異
ANNETTE：星夢戀歌,電影片名取得不錯，光片名還蠻顯眼的
ANNETTE：星夢戀歌,看了以後才真實感覺為何坎城選為開幕片⋯⋯真的是坎城的菜！音樂無敵，立馬下載了專輯💽！不能當一般商業片來看，是部挺挑觀眾的電影….but就是能征服我！
ANNETTE：星夢戀歌,融合脫口秀、歌劇、音樂、全像投影、MV形式，突破電影敘事可能！
藍宇,20年了！再次觀看還是非常感動！
藍宇,"給各位良心建議,不要看,浪費時間金錢,爛到爆 編劇爛 導演爛 ,簡直是爛到爆的電影,真不懂為什麼又要上映"
終極生存戰,"這部電影非常好看,沒有浪費我的期待"
終極生存戰,老布已經是新世代爛片保證......🤣🤣🤣🤣
終極生存戰,超級大爛片，全片不超過10人且都圍在一處農莊，反派二女角是來搞笑的嗎??老布已經跟阿凱依樣拍爛片了，就是一部很中二的電影，真的連盜版都不要去看
北海浩劫,很寫實的一部片，很好看~真的沒有冷場~
北海浩劫,"從頭到尾沒有冷場~
整部片會讓人一直緊張揪心~
不錯看的一部電影~"
北海浩劫,"我覺得很緊湊很好看啊而且特別真實感不會像其他災難片一樣特效做的太多太假，反而這部特效不多但是呈現出來的畫面卻非常真實，就像日常生活中妳我可能會遇到的事情一樣，但還是覺得劇中的男配角女主他朋友很可惜也很可憐，至於為什麼就不劇透了
推薦大家去看這一部很不錯
我是剛好去台北玩，在西門町旁邊的今日秀泰看的，很讚非常好看"
北海浩劫,內容還可以，只是拍攝鏡頭一直晃，感覺整部片都是拿著攝影機在拍的，視覺上很不舒服
北海浩劫,劇情緊湊沒什麼冷場，算是好看的電影！
北海浩劫,還可以看啦 雖然沒有很多壯觀場面 就是要人類不要破壞大自然 的故事
北海浩劫,"非常刺激無冷場 目前來說最好看
災難片"
北海浩劫,好爛的劇情，完全不緊張，其他人都不是人，只救一個人
魔仿犯,"偏偏這種好看的片 大家都不知道，場次又少

反而漫威蜘蛛人 前半段看到睡著的片 卻一堆人跟風去看"
魔仿犯,菅田演技必須推！演員各個演技派的完全沒有問題，唯一缺點也算優點（？）大概就是在電影院看到快被嚇死🤣🤣🤣
魔仿犯,後勁十足，劇情節奏拿捏得宜，十分推薦~
魔仿犯,★★★★★好評！！世界末日主唱Fukase完全看不出是演員新人出道啊...感覺下了很多苦工，進電影院看他和菅田將暉飆戲值得了🤧（預計二刷再細看...有些小細節感覺沒注意到）...然後偷偷許願電影中的漫畫【34】實體化販售🙏。（以上短評）
魔仿犯,佩服原著作者的人設編排，雖然懸疑、但引人入勝，不想一次看完知道結局，期待二刷~~
魔仿犯,"Wow,看著超緊張，编劇的靈感也太令人佩服。雖然驚悚場面是閉著眼睛看的。但整場下來不會令人失望喔！值得ㄧ看。"
魔仿犯,很刺激，有幾次會嚇到整個人縮起來，但還是會目不轉睛的看下去，超推薦~
魔仿犯,比原本期望的好看，沒讓人失望！！可以看喔
魔仿犯,演技不錯，沒看過漫畫但感覺還原的很好
魔仿犯,光劇情就很吸引有興趣的人一起看囉
有你相伴的旅程,滿滿洋蔥 值得看 謝謝 紀錄片很棒1010101
我從來不是幽默的女生,幽默有趣的法國小品電影 訴說女主角在夢想愛情上遭遇挫折的故事
天才貓奴畫家,喜歡古董、貓咪、畫畫的人真的不要錯過，我想再去看一次，電影描述精神病的手法低調但振憾，過場流暢、音樂也做的很好，英式口音跟服飾也精彩。最後一場，年老的畫家翻開他自己的日記時，看到妻子為他做的我哭爆。
天才貓奴畫家,因為班尼迪克演給兩顆星，不能再多了
天才貓奴畫家,"寫實又生活化的拍攝手法 
改善了早期英國人民對貓的態度，
提升了貓在人類生活的地位"
美國女孩,值得看，細細品味每句媽媽跟女兒之間的台詞，發人省思，看完之後你會學到東西。
美國女孩,經歷過那年的疫情，覺得很多不符合邏輯的劇情安排，超級出戲的一部電影...完全找不到共鳴，留美的同學認識都來不及了還搞排擠，根本北部人的自爽片，最好有症狀會跑大醫院找死啦~浪費生命的一部電影，完全沒共鳴也受不到任何啟發，林嘉欣才是該拿獎的那位，女配角演技我真心覺得不行
美國女孩,"對於過去長期住美國的我來說，這部相當寫實，不是每個去美國的人都過得很爽的，但是我認為本片的剪接蠻爛的，整體故事去頭去尾…不知所謂，故事的開頭舖張薄弱，無結尾也無開放式 ending，就是很莫名就喊 CUT。I'll let the speech leading up to finish up this film。Overall Rate: 67...

大女兒一點也不體貼，自私自利，畏畏縮縮的，一點也不像住過美國的人，比較像住台灣的ABC；小女兒反而是比較體貼的，願意分享自己的想法，比較像老外思維。

劇本太注重於生病的事情，反而有點無趣，有點像公共電視會看到的作品，難怪金馬獎會青睞。才上映第二週，檔次感覺就快要下檔了，喜歡公視系列的觀眾記得先來看這部。林嘉欣真的保養的非常棒，依舊美麗。曾寶儀是我觀看的原動力，可惜戲份少少的。"
美國女孩,好感人～好貼近生活🥺不容錯過的一部好片
美國女孩,"It was such a good movie and I think that many families in Taiwan that can speak a little bit of English and Chinese would get it. But most of the movie was in Chinese anyways. I liked the humor, but the movie is touching so I cried a bit."
美國女孩,"我心目中今年最好看的電影！每一個角色的情感都刻畫的很細膩，我在芳儀身上看見自己，也在媽媽身上看見自己，我理解十幾歲少女的迷惘及渴望，也明白媽媽的愛與付出，所有的衝突對立其實都是在表達愛…
看完有種被治癒的感受，在淚水中和自己和解，也和過去的童年和解。"
美國女孩,劇情就是日常生活的表現，比較沒有劇情明顯的起伏點，但仍有幾個場景能夠觸動我的心。劇中演員都表現得很好。
美國女孩,"我是首映去看的，真的非常好看，每個演員都演的很好，身邊更是啜泣聲不斷，真的可以理解為什麼會得那麼多大獎。而且只要看過都說非常好看。
所以問題來了，為什麼底下一堆人在刷負評？到底是現實生活、真正看過的人有問題，還是底下一些專門愛唱衰的人有問題啊？或者….這種戲不適合屁孩看吧！說人家沒深度，結果是自己太淺看不懂"
美國女孩,"非常寫實感動
我看到都哭了
演員演技也很棒"
美國女孩,真摯流暢時代佳作，挑戰人生閱歷
美國女孩,雖然演員演的好，也有值得探討的點，不過劇情真的無聊，步調又超慢...
美國女孩,"四顆星真的太高diss一下 
運鏡很單調 劇情也沒有起伏 只有演員演技撐場 純粹為了得獎拍的電影 沒有大眾市場 我個人覺得國片中完全拼不過月老 真的很無聊"
美國女孩,"今年看到現在最喜歡的電影
對裡面的人物和場景太有共鳴了
我們有時候會覺得父母對我們不夠好
但是如果這已經是最好的他們呢？
沒有人是完美的
我們能做的就是在不完美的彼此中
找到和解的方式"
美國女孩,"天啊, 真是好棒的一部電影.刻畫如此真實 ,情感衝突如此深刻, 一場病造成一家四口各自世界的毀滅, 令人揪心. 如果去年是陽光普照 ,今年就是美國女孩了. 母女演技都十分精湛感人 ,爸爸和妹妹也演得出人意表. 胖老師也令人映象深刻 .瀑布相形見絀 ."
美國女孩,"很可惜，不是我喜歡的電影，雖然貼近眾多現實台灣家庭，但劇中也有些不切實際的部分。
電影結束的地方既不上不下也沒讓人意猶未盡，一看就知道「嗯電影要結束了」但斷得很不對勁。
原本文化差異、校園生活、自我認同 等議題已被家庭倫理給淡化，議題討論相對變得單一，可惜。
鏡頭最常捕捉的是芳儀的側臉，始終帶著不開心、憂傷無助卻又稚氣的神情，這部分我很欣賞。"
美國女孩,"說真的 看不到重點在哪
結局也很茫, 感覺這是小成本電視劇不像電影."
美國女孩,"很喜歡這部家人間情感互動，演員演得很好，氣氛帶入感很強，
跟瀑布比起來比較喜歡這部，如果收尾還能有主角演講給媽媽聽就更好了!
推薦大家看美國女孩.詭扯.瀑布，都很不錯喔~"
美國女孩,只能說工讀生很會洗版，明明劇情就很普通，結局又斷的很奇怪，無言
美國女孩,推，方郁婷演的很好，最佳新人全票通過一點都不意外，甚至拿影后都不違和
美國女孩,感動人心！真實貼切。讓人懷念小時候⋯
美國女孩,故事本身有很好的啟發，可惜呈現方式不夠深入和精緻~
美國女孩,電影內容很貼近生活很寫實，林嘉欣的演技真的很好
美國女孩,第58屆金馬獎入圍7個獎項，其中最佳新導演、最佳新演員、最佳攝影3項獲獎，並勝出非正式競賽的觀眾票選最佳影片、國際影評人費比西獎！
獵魂者,好好看的電影，在韓國每天都賣座冠軍不是沒道理的。節奏很快完全來不及感受到時間流逝，題材很新穎，人物的設定和選角都很棒，尹啟相的好演技讓人一下子就代入姜伊安的視角(好演員給推)，流浪漢太可愛了，但想想他們兩個都是犯罪都市裡的黑幫老大啊，哈哈！導演用非常流暢的手法帶領觀眾進入主角一直變身的摸索和恐懼的心情，沒有冷場的劇情和一直堆疊而來的大量訊息，拳拳到肉的帥氣肉搏對打、飛車追逐、槍戰等，完全沒有放過一個細節，觀賞到一半時心裡居然有種：哇，感謝到導演和演員的誠意和努力，看精彩好電影就是享受，看完很想吃熱狗啊！年末用這部當壓軸大戲太痛快了，真心很想再看一次，但場次突然變好少啊啊啊啊啊！
獵魂者,"很特別的題材。 
電影一開始就很引人入勝， 
會有一種（這部片應該會好看的感覺) 
雖然這中間有點燒腦或邏輯疑惑🤔🤔🤔 
但整體還是很ok的，
總之絕不是那種看完會後悔的片啦！！！ 
認真覺得…此片某些影評還是有參考價值的。
（反倒是 其他看似高人氣的片影片…就不好說了🤭🤦‍♀️🙊）"
獵魂者,表現手法出色，能猜到一些劇情走向但還是有哇塞原來如此的驚喜感，只是後面有點落入俗套，結尾沒有開頭精采，很可惜，但還是值得看。
獵魂者,劇情內容很新穎，無冷場，每個角色的切換都需要動動腦 推推推
獵魂者,要動腦一下 但無冷場 喜歡推理片的推薦!
